,date,time,group,subject,build,blocknum,trialnum,blockcode,trialcode,pretrialpause,posttrialpause,windowcenter,trialduration,trialtimeout,blocktimeout,response,correct,latency,inwindow
56,11317,23:46:29,74,74,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,5746,0
57,11317,15:46:45,78,78,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,26,1,4865,0
58,11317,15:46:45,78,78,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,female,1,2931,0
59,11317,23:45:54,67,67,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,18,1,3434,0
60,11317,23:45:54,67,67,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,male,1,2976,0
61,11317,19:44:46,62,62,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,30,1,3456,0
62,11317,19:44:46,62,62,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,female,1,10673,0
63,11317,15:45:00,60,60,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,56,1,3415,0
64,11317,15:45:00,60,60,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Female,1,4030,0
65,11317,18:43:45,53,53,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,25,1,2723,0
66,11317,18:43:45,53,53,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,3131,0
67,11317,15:44:25,52,52,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,25,1,2813,0
68,11317,15:44:25,52,52,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,male,1,2810,0
69,11317,18:42:26,44,44,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,22,1,3480,0
70,11317,18:42:26,44,44,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,3351,0
71,11317,18:44:38,56,56,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,20,1,4468,0
72,11317,18:44:38,56,56,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,2997,0
73,11317,23:43:50,55,55,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,40,1,3180,0
74,11317,23:43:50,55,55,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,F,1,6194,0
75,11317,18:43:47,56,56,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,20,1,2725,0
76,11317,18:43:47,56,56,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,4021,0
77,11317,15:45:02,50,50,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,33,1,2012,0
78,11317,15:45:02,50,50,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,female,1,4687,0
79,11317,18:42:44,54,54,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,25,1,2860,0
80,11317,18:42:44,54,54,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,3331,0
81,11317,23:42:14,39,39,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,26,1,1895,0
82,11317,23:42:14,39,39,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Female,1,6201,0
83,11317,18:40:49,41,41,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,21,1,2640,0
84,11317,18:40:49,41,41,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,2859,0
85,11317,16:38:10,34,34,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,27,1,4757,0
86,11317,16:38:10,34,34,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,female,1,3233,0
87,11317,23:39:56,37,37,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,25,1,7798,0
88,11317,23:39:56,37,37,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,male,1,9147,0
89,11317,23:39:04,38,38,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,24,1,2669,0
90,11317,23:39:04,38,38,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,4227,0
91,11317,23:37:33,29,29,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,35,1,3253,0
92,11317,23:37:33,29,29,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Female,1,4659,0
93,11317,23:37:49,33,33,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,27,1,3713,0
94,11317,23:37:49,33,33,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,male,1,6481,0
95,11317,16:37:39,36,36,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,34,1,4374,0
96,11317,16:37:39,36,36,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,4517,0
97,11317,23:35:19,25,25,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,44,1,2957,0
98,11317,23:35:19,25,25,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,male,1,3966,0
99,11317,15:35:03,22,22,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,33,1,3397,0
100,11317,15:35:03,22,22,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,male,1,4999,0
101,11317,16:33:29,20,20,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,36,1,6741,0
102,11317,16:33:29,20,20,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,3397,0
103,11317,15:33:07,21,21,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,22,1,3148,0
104,11317,15:33:07,21,21,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,2808,0
105,11317,23:32:38,19,19,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,38,1,5101,0
106,11317,23:32:38,19,19,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Female,1,3547,0
107,11317,23:27:39,14,14,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,38,1,3376,0
108,11317,23:27:39,14,14,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Female,1,4370,0
109,11317,17:24:45,8,8,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,53,1,5089,0
110,11317,17:24:45,8,8,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,female,1,3295,0
111,11317,17:14:43,5,5,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,51,1,4350,0
112,11317,17:14:43,5,5,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,male,1,5819,0
113,11317,18:01:36,3,3,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,25,1,6664,0
114,11317,18:01:36,3,3,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Female,1,5638,0
